user_id,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10
65,12081,13604,14586,13169,12738,14978,12149,13118,13863,14220
66,9044,11904,11574,11646,9785,9286,10773,10115,9476,12145
67,8279,12056,12214,14316,14104,12664,13161,14974,9286,14711
68,11634,14047,13782,13563,13118,12287,13882,13012,12410,11656
69,11634,14047,13782,13563,13118,13882,11643,12410,11656,12287
70,5357,14426,8658,9644,14261,8337,6140,5286,5621,14456
71,13443,14423,13506,14307,14581,13882,14792,12793,14767,12953
72,5357,14426,5621,9644,5286,8658,5879,14456,6140,8337
73,5357,14426,9644,8658,8337,14261,5286,5621,6140,5307
74,12142,12271,13301,14517,12563,12322,14910,13604,13787,13422
75,6379,7700,9247,8739,7950,10441,10038,8302,7843,10848
76,9190,10109,12232,11064,12610,12274,12386,12366,11345,10719
77,5357,14426,8658,9644,14261,8337,6140,5286,5621,14456
78,14258,14646,14146,14895,14792,14561,14580,13746,14542,13709
79,9942,11162,11258,13782,10605,9476,11018,12017,11365,11578
80,12270,12240,7608,5042,14765,8019,12552,2514,2939,1659
81,2862,5482,3404,4883,4099,2406,5238,2866,3317,5080
82,5357,14426,8658,9644,14261,8337,6140,5286,5621,14456
83,5357,14426,8337,9644,14261,8658,5286,5621,6140,5879
84,13620,13526,13582,13782,13863,14792,13537,13727,8733,13530
85,5357,14426,8658,5621,8337,14261,5286,5879,6140,9822
86,11611,13604,12232,14148,13563,13156,13812,11643,11162,12608
87,5541,9822,6668,6330,8441,6220,6161,7450,7261,6114
88,14942,13291,11185,14284,14586,8719,12081,13408,14675,5013
89,5357,14426,8658,9644,8337,14261,6140,5286,5621,14456
90,13417,14459,13893,13674,12535,14202,13709,12985,14440,14491
91,12287,13563,14782,14073,13782,14096,13518,13678,14886,14586
92,8658,11972,11576,10848,11064,11256,12953,11373,10642,12366
93,9663,13424,8426,11515,8803,12752,12525,12953,11018,8983
94,5357,14426,8658,9644,14261,8337,6140,5286,5621,14456
95,4116,6290,4740,3829,9663,9476,4925,9671,6778,4784
96,4116,6290,4740,3829,9476,9663,4925,6778,4658,4784
97,14759,14792,14436,13539,14258,13326,13746,14911,12755,13556
98,13335,13674,13692,14175,13410,13708,14158,14429,14792,13988
99,8440,12252,10848,8455,6220,10054,14278,7450,13065,12889
100,12864,13893,13782,13012,13408,14580,13582,11656,13118,13565
101,14018,13782,13604,14202,13136,12655,14096,14729,14379,13582
102,13448,14792,13709,12693,14580,14895,13472,14556,13485,14404
103,12742,11634,14047,13563,13118,13461,12900,13156,13109,11648
104,12776,11634,13118,13782,13882,13563,13507,13566,13025,12410
105,14765,12270,3062,11018,1827,2872,3568,7638,3404,3658
106,6889,7464,12401,7103,5702,11162,9286,7633,8768,8281
107,14928,14258,14245,14767,14050,14770,14777,14646,13963,13746
108,14928,14258,14245,14767,14050,14770,14777,14646,13963,13746
109,13649,13292,14517,13604,13336,13565,13556,13782,14886,14124
110,13649,13292,14517,13604,12664,13336,13556,13565,12753,12953
111,7216,7638,7505,10848,12622,7661,6681,10456,11064,10206
112,14928,14777,14245,14050,14767,13746,14258,13963,14770,14646
113,14928,14258,14245,14767,14050,14770,14777,14646,13963,13746
114,11768,12953,12697,11018,13292,11911,13216,12204,13674,12759
115,14928,14258,14245,14767,14050,14770,14777,14646,13963,13746
116,13228,14711,14520,13012,14055,13428,14446,14770,12826,14792
117,12232,12854,14024,13409,12641,13422,13486,12366,14313,12318
118,14161,14792,14646,14258,14245,13674,14491,14050,14104,13963
119,13678,14542,13709,13893,14358,14580,14258,14792,14040,14007
120,13678,14258,14542,13709,14792,13893,14358,14770,14040,14499
121,11655,11904,12854,12546,13292,13674,12864,13384,12585,13528
122,13678,14258,14542,13709,14040,14792,13779,14770,13504,14895
123,12067,12896,12123,13656,13422,13727,12608,13592,12854,12953
124,13273,13674,12473,14536,14007,13530,14245,14646,13746,14088
125,13678,14258,14542,13709,14792,14770,13893,14040,14895,13779
126,13678,14258,14542,13709,14792,14770,13893,14040,14895,13779
127,13678,14258,14542,13709,14792,14770,13893,14040,14895,13779
128,13678,14258,14792,13709,14040,14542,13893,14358,14770,14499
129,13678,14258,14542,13709,14792,14895,13893,14770,14040,14509
130,13678,14258,14542,13709,14792,14770,13893,14040,14895,13779
131,13678,14258,14542,14792,13709,13893,14358,14770,14040,14895
132,13678,14258,14542,14792,13709,14770,14040,13893,14895,14358
133,3404,4506,7369,6733,6230,4669,8712,5071,8565,6120
134,8737,9671,11658,12546,13152,10848,12840,13410,12169,11187
135,13678,14258,14542,13709,14792,13893,14040,14770,14499,14895
136,10617,4007,13403,9440,5013,14336,12755,14851,14765,10942
137,11762,13485,13331,12953,13297,12381,13129,13338,12911,14024
138,12369,13727,13795,13592,12854,13318,13708,12953,14792,14313
139,13678,14258,14542,13709,14792,14770,13893,14040,14895,13779
140,13012,14556,14313,13550,13893,14258,13428,13709,13283,14459
141,8290,12622,12366,10848,8822,8067,14609,9544,13748,9111
142,13678,14542,13709,13893,14258,14792,14580,13674,14770,13077
143,7593,13542,12010,11408,9051,9671,11658,12117,8547,10773
144,8019,11018,12270,2939,7638,12240,12552,7608,6668,10848
145,13678,14258,14542,13709,14792,14040,14770,14580,13893,13674
146,13678,14258,14542,13709,14792,14770,13893,14040,14499,14358
147,12839,14258,13409,11098,13656,13746,13419,13292,13200,13135
148,14195,14792,14517,14509,14646,13310,14245,14577,14609,13656
149,13678,14792,14258,13893,14542,13709,13746,14261,14358,13674
150,13228,14055,13410,14446,13428,14007,13012,14520,14711,13461
151,12586,12023,13109,13025,13674,10312,13409,12232,14536,14261
152,13678,13709,14792,14542,13893,14258,14358,14770,13674,14040
153,13678,14542,14258,13709,14792,14770,14895,13893,14040,13746
154,4508,5362,7390,13702,4655,5721,4784,6681,5974,12956
155,14803,14792,14258,14517,13135,14245,14767,14646,12953,14895
156,4732,13211,13526,14792,5405,14542,13709,14646,4853,13537
157,3780,13404,4697,5222,14481,4817,14719,6840,6042,5069
158,12513,13410,14542,12366,13437,13211,13657,12821,13727,13359
159,10741,7719,9162,11018,12555,11643,10876,10969,13323,12346
160,8843,11350,12036,9476,12655,11138,11634,11147,12366,12588
161,8843,11350,12232,12915,12366,12228,12655,12036,11138,11611
162,13678,14542,14258,13709,14792,13893,14770,14040,13746,14358
163,14131,13545,12558,14055,13282,13156,13604,13344,13136,13582
164,13570,14258,14792,14517,13709,13746,14895,13335,14155,14024
165,8843,12655,12036,11350,11634,8930,9476,11138,12915,11147
166,14695,10566,4258,13575,12083,6184,13537,14284,14765,13712
167,14546,13580,13383,14307,14088,14976,14886,14618,14124,13782
168,13678,14258,14542,14792,13709,14040,13674,14580,13336,14491
169,8843,12655,11138,8930,11350,11634,13637,12036,9476,12366
170,14890,13335,13604,12204,14646,13437,12854,14258,13027,13674
171,3619,4956,5319,6309,4537,4683,4339,7871,4959,5173
172,7196,7559,7690,12755,11350,9476,14563,10848,11515,7669
173,8205,12313,11945,9828,7427,13687,10388,12366,14423,12232
174,13698,13893,13674,14055,14258,13336,13584,14035,14536,13476
175,3619,4956,5319,6309,4537,4683,4339,7871,4959,5173
176,13509,13656,13506,13040,13869,13565,13678,13410,13773,13539
177,13649,14517,13292,13336,13604,14886,13565,12664,14124,13782
178,8441,9632,10848,9247,10068,11018,13065,14157,13302,11072
179,7871,14150,10848,14770,8319,9072,5970,11845,8019,11198
180,8546,11018,10366,10074,11581,10854,12204,8019,12716,9699
181,13604,13656,14791,14509,13175,14498,9476,13135,14446,12840
182,3619,4956,5319,6309,4537,4683,4339,7871,4959,5173
183,7535,8019,10068,10115,9476,8975,8319,7942,7353,12670
184,10567,11656,12017,11634,12366,12908,14446,11632,12971,11345
185,5697,6873,10824,10848,5158,8272,8434,9208,14958,7594
186,11854,11029,11652,540,13797,14175,10927,3751,13678,11955
187,12948,14556,13310,14302,14517,14770,13797,14792,13828,13686
188,11972,12953,14792,13052,14423,11256,13410,13297,14770,14556
189,8843,11350,11138,12036,12655,9476,11634,12366,8930,11147
190,13005,14517,14178,14792,14990,14895,13727,14509,14155,14163
191,11365,11018,12273,12591,11634,12002,13782,13485,13708,12118
192,13207,13582,13331,12956,11933,13656,13401,11350,13674,13437
193,5903,7843,6865,6042,7638,7837,8272,6370,6619,14938
194,11611,12232,12273,13580,14148,11345,11643,12915,13563,13604
195,5742,7638,12318,6873,14718,6681,13863,9671,6030,12915
196,13711,14792,13200,14258,14088,14556,14478,13727,13136,12854
197,12429,14792,13335,12854,14398,13485,13012,13409,13565,12821
198,2489,3902,4838,2517,4210,8441,10857,5541,5293,4720
199,7468,7638,10054,10066,11765,10456,11762,11155,10115,10848
200,13649,14517,13292,13336,13604,14886,12664,13565,14124,13963
201,9441,13708,12301,13415,10054,14067,12266,8814,12670,11365
202,5742,7638,6873,12318,14718,6681,13863,9671,12915,6030
203,6668,9793,10115,8019,9822,10068,8319,13415,13104,6681
204,4838,14204,5881,10763,6400,10262,4350,6297,12425,14612
205,8546,11018,10366,10074,10854,11581,12204,8019,12716,9699
206,5436,12840,12901,6434,5158,5036,12704,11874,8365,12699
207,13780,14088,14270,12172,13276,14580,14491,14792,14643,13863
208,5158,6873,8431,7846,7803,6434,10848,6742,7082,7474
209,14637,14580,13530,14770,14055,14792,12906,14542,13565,14016
210,3404,2514,14765,2939,8019,12270,5069,3568,1827,5013
211,5541,9822,8441,6668,6330,7450,6114,6161,8184,6220
212,11592,13708,12953,13422,12460,13727,12712,12793,14770,13550
213,11643,12793,13563,13565,13012,13882,13580,12555,14358,14302
214,5786,9476,6789,9671,5881,7952,7950,8777,5036,7847
215,3404,7638,12270,8019,3062,5069,6016,1827,4669,11018
216,10567,12017,11656,11634,12366,12908,14446,11632,12738,12971
217,13310,13410,12670,12985,13674,13885,13297,12535,13154,12915
218,14928,14258,14050,14245,14770,14767,13709,14646,13335,14777
219,14500,13335,13678,13135,13461,13570,14542,13504,12232,13410
220,6215,7700,9247,8441,11018,7638,12956,8454,9039,7641
221,8843,11138,12036,12366,11350,12915,12232,12655,11634,12588
222,13649,14517,13292,13336,14886,12664,13604,14124,13556,13963
223,14549,14657,13292,9476,13649,13604,13782,12555,11373,12981
224,13649,14517,13292,13336,13604,14886,14124,13565,12664,13963
225,13649,14517,13292,13336,13604,14886,12664,14124,13565,13963
226,8001,10848,12232,9145,14396,12318,11582,13461,11611,12973
227,13649,14517,13292,13336,13604,14886,14124,13556,13963,12664
228,13649,14517,13292,14886,13336,12664,13604,13556,14536,14124
229,5357,14426,8658,9644,14261,8337,6140,5286,5621,14456
230,6161,10115,10773,9476,12204,10566,14160,14606,13415,6338
231,13649,14517,13292,13336,13604,14886,14124,12664,13565,13782
232,13649,14517,13292,13336,13604,14886,12664,14124,13565,13963
233,12759,13893,13882,14791,14459,14358,14302,13746,14990,13856
234,13649,14517,13292,13336,13604,14886,12664,14124,13565,13963
235,13649,14517,13336,13292,13604,14886,14124,12664,13963,13565
236,11488,10366,12273,12232,11345,13708,13422,12715,11611,13104
237,13649,14517,13292,13336,13604,14886,14258,13963,12664,14124
238,9901,10066,12266,13422,13109,10867,13156,12036,10140,12232
239,12662,14446,14055,13156,13637,13476,12821,14499,13331,14792
240,13109,13893,14580,13025,13674,13770,13408,13156,14050,14593
241,13649,14517,13604,13292,13565,13336,12664,13963,13556,13782
242,13649,13336,13292,14517,12664,13556,13565,13604,14536,14124
243,13637,14792,14017,14446,14509,13331,14258,14895,13575,12366
244,13649,14517,13292,13604,13336,14886,12664,13565,13782,14124
245,12723,12301,14869,14104,12927,12634,14765,12654,11992,10543
246,12546,12953,14499,12664,12854,12473,13336,13292,13297,13708
247,12254,11505,11180,12176,11041,13507,13657,13782,12156,13145
248,9163,10058,9841,12566,11634,12555,11018,12699,11874,7920
249,12297,13604,13782,14574,14765,12828,13331,14729,11018,12007
250,13649,14517,13292,13336,13604,14886,12664,14124,13565,13963
251,9070,12366,10366,8019,11646,13401,13656,12953,10520,13410
252,10094,11655,13409,12274,10109,14792,10848,11658,14517,13748
253,6668,9793,10115,10068,9822,8019,7535,6681,8319,13415
254,12390,14316,13297,13408,12893,13604,11634,14055,14901,12272
255,12865,13674,12366,12953,14792,14258,14050,12618,13863,14646
256,13515,13893,14580,14379,13604,13530,13315,13169,13518,13214
257,5308,7803,14318,5721,11768,11018,11813,11373,8319,14938
258,5019,10261,5405,5195,7468,11094,4350,8431,13332,5525
259,9471,8302,14258,12909,10039,8019,7945,11162,8319,7942
260,13369,13582,14792,13656,14517,14258,14895,13331,13727,14580
261,13090,14580,14491,13408,14675,14440,13331,14206,13604,14792
262,13342,6233,11535,10851,8441,12795,11454,9671,11126,9286
263,13506,13893,14050,13674,13709,13746,14258,14146,14767,14261
264,2801,4320,4720,4853,5319,4719,3902,4836,3404,4785
265,5007,10064,10848,4697,7587,13305,5069,8308,6873,5405
266,10621,11904,11992,12266,11018,12374,12654,12588,14316,11396
267,13072,14258,14302,14007,13428,14251,14556,14542,12914,13678
268,4231,5254,3463,8019,7638,8319,9071,6309,8799,6016
269,9210,8975,9903,9476,12953,14882,12366,14632,13118,11904
270,12742,11634,13461,13109,14047,12900,13118,13563,11648,13156
271,8337,9671,12366,12715,10366,14986,13819,11162,9822,9476
272,13678,14258,14542,13709,14792,13893,14770,14040,14895,13779
273,4985,4819,7172,4621,3193,6142,8062,8936,5145,4200
274,2329,6916,5357,5621,14882,12081,4720,4817,3360,4961
275,12616,14258,14542,14055,13746,14711,13828,14007,13893,14792
276,9286,11904,13527,12214,13156,11018,13674,12083,13656,10109
277,12188,12738,13604,13782,12232,13486,12236,12891,12953,13556
278,11304,13527,10924,13657,4600,14509,13410,13507,12715,14542
279,8048,10854,12232,10848,10461,10039,8644,8431,11072,11159
280,7135,11162,9215,11765,11654,14258,7316,7456,13840,12272
281,14928,14258,14245,14767,14050,14770,14777,14646,13963,13746
282,4757,4658,9159,7843,7638,8879,8814,6634,6780,9162
283,13417,13709,14459,13506,12893,13336,12985,13893,14711,13384
284,13417,13709,13384,13506,12985,14050,13359,13893,14646,14459
285,3247,8953,12985,4719,3350,8712,5069,9962,5373,3518
286,9331,8676,10058,11621,11159,11115,12113,10897,10857,10773
287,2870,4289,13310,4099,5397,6436,9051,7137,2406,5441
288,5357,14426,8658,9644,14261,8337,6140,5286,5621,14456
289,12985,14517,13506,13422,13674,14767,13384,14258,14542,14313
290,13417,13709,13384,13506,12985,14459,13893,14050,13359,14711
291,10687,11765,10115,12588,13076,14446,11018,12953,11634,12727
292,13417,13709,13506,14459,14895,12985,13384,13893,13336,14050
293,12702,12214,14024,13422,14496,14088,13550,12854,14704,13410
294,7871,14150,14770,11198,10848,9072,11845,9675,12232,13409
295,10476,2261,8000,12232,6000,8676,12975,12525,12286,7562
296,12662,14446,13476,13156,14055,13893,12821,14288,12591,13437
297,9822,12294,11018,12366,12985,13708,10366,13028,13487,10687
298,14346,14491,14792,14146,14258,14580,14517,14979,13674,14245
299,11634,14047,13782,13563,13118,12287,13012,13882,12410,11643
300,11874,12591,12273,11992,12366,12499,12313,12854,14945,13292
301,10115,12017,14446,11634,12204,9476,12190,12588,12366,11904
302,3005,8135,2636,4784,6230,5721,5143,8814,8019,3279
303,3005,8135,2636,4784,6230,5143,5721,8019,4210,8814
304,6208,10055,8319,10848,6797,11768,7700,7390,13104,10441
305,11345,13550,12610,12906,13156,12867,12591,12878,12232,13545
306,6758,14838,8431,9671,10557,13065,10066,12366,7468,11287
307,14160,14258,13746,14577,13278,11933,14007,14517,14895,14040
308,13218,14517,12953,14791,12759,14258,13324,14220,13939,12459
309,4065,10576,10783,4530,6681,5662,5896,5689,8019,8365
310,14203,14498,14509,14632,14765,13674,14646,14542,12664,14258
311,9286,13527,12214,13156,11904,10115,11018,9476,11669,9551
312,7347,10933,10848,10312,11646,7356,8272,12366,8940,10107
313,11226,13746,13487,14791,14258,13292,12953,11817,12366,13674
314,6196,12840,12083,6120,12401,9523,11308,7261,13656,8019
315,6161,10115,10773,14606,12204,14160,9476,10566,6338,13415
316,12956,13656,13674,14258,13156,13893,13335,13903,13603,14040
317,6161,10115,10773,9476,12204,10566,14160,13415,14606,6338
318,6494,11654,10848,8431,10719,10038,12366,10815,9793,12907
319,11488,12273,11345,10366,13422,13104,12953,12036,13708,12715
320,6161,10115,10773,14606,12204,14160,9476,10566,6338,13415
321,13065,14358,11933,14646,14245,13656,14792,12889,14258,13613
322,13878,14792,14258,13401,14517,13812,12956,14007,14446,13161
323,12548,12549,13297,13556,13674,12953,13963,13118,14978,12460
324,7163,14316,14765,14055,14737,14640,13408,13604,13518,11632
325,6087,8441,8319,8019,8272,10111,7535,14938,8975,6865
326,13425,13604,14316,13383,13782,13518,14976,14586,14515,10754
327,12056,13136,13485,14608,12922,13156,9645,13437,14316,12478
328,10146,12953,13656,13292,13506,12620,13161,11126,12366,13746
329,6813,11098,13356,13656,13415,8652,10848,14609,12083,9476
330,9714,14765,13604,14783,5575,11656,14586,14284,14076,3568
331,14498,13709,14258,14509,13537,14542,13575,14947,14792,14706
332,6240,8272,8019,7638,5881,12727,10111,8554,7608,7468
333,6161,10115,10773,9476,10566,13415,14160,6338,12204,14606
334,5357,14426,8658,9644,8337,5286,5621,14261,6140,6482
335,6161,10115,10773,9476,12204,14606,10566,14160,6338,12366
336,9569,13527,9286,12214,13267,12835,13782,13207,10589,14935
337,12776,13118,13782,11634,13882,13507,13563,13566,12410,14581
338,10836,11018,12953,12322,12652,12563,12273,10366,11060,11611
339,6161,10115,10773,14606,12204,14160,9476,10566,6338,13415
340,8957,9476,10115,11162,12366,12232,12318,11648,13188,12036
341,13521,12555,14316,14882,13656,14066,13582,14517,13604,14765
342,12953,14792,14258,14050,14517,13292,13135,14646,14245,13777
343,11043,12214,12286,11656,13012,13351,11018,12647,11155,12664
344,12612,12686,13850,13604,14886,13922,14742,12103,12081,12891
345,11706,13410,13109,13674,12670,14496,14050,12727,14258,13506
346,6318,13291,5856,8733,5504,9476,6668,7582,8019,9286
347,12051,12366,12591,13422,12273,12840,12953,12610,12386,13656
348,11817,13485,13674,13118,14978,13746,13025,13856,11768,13331
349,6668,9793,10115,8019,8319,9822,13104,6681,10068,13415
350,13183,14024,12366,14792,14270,14379,12318,14088,14258,13410
351,3653,8760,5880,4991,7369,1142,6733,5641,14304,4598
352,4959,9440,4956,12108,5769,7974,5821,7047,4658,5069
353,1048,7075,3987,1230,5541,5357,3547,1305,6161,3486
354,11226,13746,13487,14791,14258,13292,11817,13674,12953,12083
355,12711,13297,12374,13556,14379,12232,13886,13409,13437,14480
356,11154,14446,14316,12322,14792,13988,13606,14617,13556,8799
357,10198,13782,11248,10337,11986,7836,13282,13132,10227,11998
358,8076,3002,14586,14316,14882,9419,14390,14580,13674,13893
359,13000,14124,13359,13637,14711,13709,14358,13678,13592,13578
360,9878,10719,10848,11515,12176,10092,11072,13207,11350,11933
361,11198,11904,11018,13885,13674,12172,12228,11572,12953,12956
362,4321,6668,4530,4956,6103,5380,4339,6034,5316,9292
363,13156,13109,13893,12697,14206,14536,14580,14792,13331,13530
364,5441,8071,8970,6233,8019,8727,6140,7602,5856,8272
365,11828,14765,12270,11574,7075,14299,13291,13575,9476,12313
366,13385,13506,12956,14465,13963,14146,14258,14158,13775,13709
367,1048,7075,3987,1230,5541,5357,3547,1305,6161,3486
368,1048,7075,3987,1230,5541,5357,3547,1305,6161,3486
369,10461,11320,11018,11621,12826,12294,11646,11515,12190,12563
370,7582,12214,12456,9286,10115,13708,8272,11560,11365,14974
371,1048,7075,3987,1230,5541,5357,3547,1305,6161,3486
372,13417,13709,13336,12893,14459,13893,14498,14146,13506,14261
373,11488,12273,10366,11345,13104,13708,13422,13580,12953,12715
374,3692,8262,11105,14316,6034,5103,4530,7529,4126,5662
375,11819,13674,14055,14446,11656,12272,13893,11765,14007,14140
376,3043,4658,9651,6434,4210,10198,10719,6480,8019,3690
377,1048,7075,3987,1230,5541,5357,3547,1305,6161,3486
378,12583,13604,13301,13782,13169,13299,13156,13136,14440,14316
379,6344,10624,6391,14765,7135,6251,14066,10589,6730,9461
380,1048,7075,3987,1230,5541,5357,3547,1305,6161,3486
381,12953,14792,14050,14517,14258,13292,14358,14206,13708,14245
382,5742,6873,7638,6681,12318,13863,6030,14718,6036,9671
383,8879,14402,11287,11162,11129,10115,10456,8962,11396,10848
384,14928,14258,14245,14767,14050,14770,14646,14777,13963,13746
385,13331,14792,14258,13336,13604,14088,14017,14491,13136,14580
386,12270,13169,10982,13782,13604,9476,12081,13582,11115,14284
387,8379,7874,11851,8428,10848,11683,9465,6899,11809,12169
388,12880,13109,13437,12585,12646,13205,3502,10848,13797,13424
389,13388,14125,13798,13603,12214,14264,14304,14609,14765,14446
390,13335,14258,14792,14646,13409,13331,14245,14665,12664,14770
391,12712,13104,13708,12953,13893,13674,13963,12824,13556,14536
392,12990,14258,14270,13537,13835,11574,14792,13709,12366,12939
393,11143,12036,12906,10826,12610,12070,11162,11345,12236,8718
394,5782,14302,14892,8915,10848,6434,8991,8441,7390,6865
395,6998,9910,10074,9286,12204,11198,10115,9777,11765,7468
396,7468,7638,10054,10066,10115,11762,10848,11155,10160,9793
397,1945,3838,2939,2334,3950,5541,9822,5397,4222,2274
398,14928,14258,14245,14767,14050,14770,14777,14646,13963,13746
399,10960,10848,12645,8676,7838,6934,11901,6212,6784,6051
400,6393,9476,8302,12017,6251,8096,6613,9210,6018,8718
401,6148,8929,11985,13565,13782,11656,13518,13408,12555,13563
402,11643,12793,13563,12555,13565,11018,11611,13580,13349,13882
403,6817,6216,8803,13012,14498,13537,6473,9142,12232,6016
404,14665,14379,13782,14646,13893,13882,13335,14792,13331,13485
405,4508,5362,7390,13702,5721,4655,4784,6138,5974,6681
406,11634,14047,13563,13782,11643,12410,13012,13461,13118,11611
407,5961,6681,7593,7843,6692,7353,7638,13878,7945,11198
408,12807,13455,13782,14073,13604,12118,14620,13485,13118,14886
409,11634,14047,13118,13782,13563,12410,12456,11656,12864,12555
410,10621,11904,11992,12266,11018,12374,12588,14316,12654,11162
411,11634,14047,13782,13563,13118,12410,13507,12287,13012,13882
412,5357,14426,8337,5621,8658,5541,9644,6668,4961,5307
413,10189,12017,9942,10605,13782,12273,12981,12555,11373,12132
414,10189,12017,9942,13782,10605,12981,12273,11373,12555,12132
415,5621,11791,8712,9201,9822,7468,8658,8565,7179,6230
416,13586,13782,14960,12759,13604,13301,13580,13882,12563,13309
417,11819,14446,11656,14711,12272,14140,14055,8962,7754,13674
418,14426,13582,14464,14620,5357,14245,13658,14536,14901,13782
419,12776,13782,13118,13882,13507,11634,13566,13563,14616,14136
420,13557,14765,13518,13546,14066,11656,12693,14055,14446,14547
421,4590,6018,11817,6060,6096,14073,6673,4600,5751,8556
422,14040,14258,14792,14895,13893,13709,14646,13746,13109,14050
423,11819,14446,8962,12795,13674,11656,14612,14711,9135,7754
424,11819,14446,11656,12272,14055,14140,12795,14711,8962,13674
425,12922,13136,14258,13336,13709,12473,13678,12854,14711,12938
426,14446,14517,14055,14066,14765,13461,13604,13135,14155,12915
427,10469,13782,11018,11349,14586,7927,12552,11933,7886,14765
428,6963,7638,7353,7794,8814,8652,8135,8272,7737,8554
429,14928,14258,14245,14767,14050,14770,14777,13963,14646,13746
430,9031,9671,13108,11934,13405,13539,12953,8814,11195,14358
431,8546,11018,10366,10074,12204,8019,12716,10854,11581,10680
432,8546,11018,10366,10074,11581,12204,10854,8019,12716,9699
433,8546,11018,10366,10074,11581,10854,12204,12716,9699,8019
434,13401,14792,13674,13331,13893,14491,13692,13580,14466,13410
