user_id,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10
38,14837,13686,13535,14829,14158,12093,14767,14030,14140,11851
39,7847,8799,12376,11638,9988,10115,8962,7975,10872,9235
40,10566,14066,14697,13484,14612,13461,13005,14140,13312,13674
41,5541,7582,6668,5504,6161,7535,14498,6789,6330,6034
42,6690,8505,11018,13748,7582,12560,10601,10510,6711,9541
43,11365,12138,9988,13529,12662,11522,13485,13571,11634,10687
44,5541,7582,6668,5504,7535,6161,8546,6034,8727,6789
45,11775,14767,13008,14834,14049,13107,13577,14692,12547,14668
46,10836,10557,10068,13312,12716,12479,12118,9988,12460,11350
47,13649,13461,14612,14888,14498,13385,13686,14604,14446,13104
48,2448,4209,2389,6487,3159,4339,14158,3502,4740,4282
49,7737,10520,11574,9286,12232,10848,11986,10312,7810,10066
50,12610,12274,13529,13152,12858,13577,11762,12513,12922,12903
51,10206,12232,10882,10848,10696,10773,10456,10854,11187,10815
52,11887,14158,12274,12138,14498,14446,13686,13787,12922,11018
53,5537,10773,6208,6681,6487,12956,7617,5961,12274,11403
54,12051,13180,12232,12459,12513,12274,13748,12683,13909,13292
55,5077,13744,10657,4321,11073,6043,13461,6330,6301,6736
56,4508,5663,5435,5362,13686,5697,5395,11877,5791,4416
57,6108,6161,9512,6998,7535,11018,8337,13173,11403,7742
58,12459,13292,14288,13956,12232,13748,12051,13180,12911,13592
59,13779,6796,14767,14185,13748,12093,13956,3259,4742,13954
60,11214,10362,7640,12187,13434,14359,14928,12709,11018,14158
61,11634,10589,14066,13484,13956,10068,13599,12566,13529,9988
62,4207,4028,4945,5091,5190,6538,9773,3840,8737,6998
63,7942,9988,10115,10687,10773,9942,8733,11632,8799,8875
64,4945,7838,13909,6205,6909,7810,5811,14883,6309,9973
65,12081,14220,14066,12498,13005,14316,13177,14359,12236,14640
66,9044,11522,9988,8799,10687,10773,11350,11577,11018,10456
67,8279,14288,8799,9988,14767,12232,14890,14711,10848,7973
68,11634,10589,14066,13956,10068,13484,9988,13599,12287,12566
69,11634,10589,10068,14066,12566,9988,13956,13599,13484,12138
70,5357,5441,11168,5034,8658,5791,7165,5621,11403,8978
71,13443,13312,13811,14150,14928,14158,13807,13099,12716,14767
72,5357,5441,5034,8978,11168,9822,8658,5696,5252,7165
73,5357,5441,11168,8658,5621,7165,5034,5791,9822,6998
74,12142,14158,14928,12858,14498,13312,14066,10068,13613,13592
75,6379,9235,10848,7582,9355,8546,8162,7347,10068,9147
76,9190,14498,9186,12274,12294,9576,13152,9988,11904,10520
77,5357,5441,11168,5034,8658,5791,7165,5621,11403,8978
78,14561,13779,14976,14093,14895,13692,13807,13876,14440,14580
79,9942,10115,11632,13312,11350,12374,13882,9686,10687,14186
80,13954,10312,13779,6796,3259,6909,6711,14175,13748,14767
81,2862,14888,9051,2318,13443,3552,4597,3923,2406,5386
82,5357,5441,11168,5034,8658,5791,7165,5621,11403,8978
83,5357,5441,5034,8658,6998,7165,11168,5791,5375,5288
84,13620,13526,14767,14066,13676,14580,14605,14895,14612,14976
85,5357,5441,5034,11168,8658,9644,4855,5288,11403,8978
86,11611,10836,12716,13033,14498,14928,13563,9988,13736,13882
87,5541,7582,5504,7535,6982,6161,8546,8727,6789,6668
88,14942,14617,11629,13779,11946,12629,11505,10931,9278,9951
89,5357,5441,5034,8658,11168,7165,5621,5791,5288,5375
90,13417,14767,14158,13577,14258,13461,14640,14206,14928,14220
91,12287,11634,14066,14077,13577,14446,11505,13779,13807,14087
92,8658,10146,11577,10836,9531,12274,8320,7369,14258,11658
93,9663,12629,13424,12877,13686,11986,9576,8803,11373,14498
94,5357,5441,11168,5034,8658,5791,7165,5621,11403,8978
95,4116,4600,3829,13686,4853,5085,9071,4321,6208,5395
96,4116,4600,3829,13686,4853,5085,9071,6208,4321,5395
97,14759,13686,14767,12093,14170,13748,14158,14436,13577,13461
98,14185,13335,13024,14136,13686,14793,12093,14261,14313,13859
99,8440,8455,8879,8799,6695,8426,9541,8866,9355,12906
100,12864,14605,13956,13012,14066,13526,13748,13135,14093,14040
101,14018,14908,13461,14976,13807,14066,14580,14202,13566,14107
102,13448,14888,14185,13077,14288,14542,14767,14491,13472,13585
103,12742,11634,9194,14446,14158,14066,10687,13033,13641,13461
104,12776,14608,13566,14066,13461,11634,13005,9988,14665,13033
105,10312,13954,13779,3259,6796,9698,12232,13748,6711,14185
106,6889,9286,10335,14498,6297,12776,10836,8722,12274,8516
107,14928,14767,14158,14612,14784,14104,14580,14665,13777,12093
108,14928,14767,14158,14612,14784,14104,14580,14665,13777,12093
109,13649,13461,14888,14612,13104,14604,13385,14955,14498,13858
110,13649,14888,13385,14612,13461,13104,13686,14955,13858,14604
111,7216,6865,10777,12358,9208,10848,10160,7737,12232,7353
112,14928,14767,14158,14612,14784,13777,14580,13312,13335,13103
113,14928,14767,14612,14158,14784,14104,14580,13777,14665,12093
114,11768,12985,13835,13506,13312,11018,12727,13104,12460,12088
115,14928,14767,14158,14612,14784,14104,14580,14665,13777,12093
116,13228,14093,12817,14520,14288,14767,14283,12912,14185,12938
117,12232,14288,13909,13748,13485,12985,13180,13292,10848,14496
118,14161,12093,14803,13676,14767,13777,14646,12622,14945,14829
119,13678,14767,13384,13748,14888,13909,14499,14158,13529,13104
120,13678,14888,14288,14767,13748,14040,14136,13909,13529,13384
121,11655,13748,13686,13384,14767,13012,11904,14288,13106,12569
122,13678,14888,14767,13748,13909,13858,14288,13384,14185,14955
123,12067,12232,14128,13708,13077,11596,14498,6796,12817,12546
124,13273,13577,13686,14767,13346,14288,13269,13687,14158,13787
125,13678,14767,14888,14288,13384,13858,14136,13748,13909,14955
126,13678,14888,13748,14767,14288,13384,14136,13529,14040,13909
127,13678,14888,14767,13748,14288,14040,13384,14136,13529,14498
128,13678,13748,14288,13529,14888,13909,14767,14498,14136,14040
129,13678,13748,14185,13529,14888,13384,14288,14498,13909,13709
130,13678,14888,14767,13748,14288,14040,13384,14136,13529,14498
131,13678,14888,14767,14288,13748,14040,14136,13384,13529,14498
132,13678,14888,13748,13909,13779,14767,14040,13384,14793,14261
133,3404,5311,5071,7369,6022,10146,6792,4333,4700,4368
134,8737,12122,9776,8837,10815,9031,9558,11162,10773,8505
135,13678,13748,14767,14136,14040,14888,13384,13529,13909,14288
136,13312,10617,4007,4854,6733,14333,11577,13359,10942,14777
137,11762,14158,14767,10848,12942,11658,12274,12232,13592,13686
138,12369,14185,14661,14234,13529,14577,14498,14007,14288,14410
139,13678,14888,14767,13748,14288,14040,13384,14136,13529,14498
140,13012,14288,13676,14767,14066,13779,13292,13674,13359,13687
141,8290,9544,14509,12877,9733,9012,11768,11060,14288,8067
142,13678,13909,13384,14888,13748,14767,14288,14158,13104,13005
143,7593,10773,10113,8962,10456,8814,11638,10815,12730,11658
144,10312,13954,6796,13779,13748,12232,6711,3259,9698,10562
145,13678,13909,13748,14888,14767,14288,13529,14151,13384,13779
146,13678,14288,14767,14040,14888,14136,14498,14947,13748,14185
147,12839,14288,13686,12817,12877,13579,14803,14767,13012,11098
148,14195,14767,14612,13779,14158,14524,12093,14885,14880,13687
149,13678,14767,14888,14288,13748,14947,13909,14158,13384,13858
150,13228,14093,12817,12938,14283,13956,12912,13835,14767,12563
151,12586,14898,14158,14777,14767,13359,13577,13687,13674,12023
152,13678,14888,13748,14767,13384,13909,14288,14151,14185,13104
153,13678,14888,13779,13748,14185,14498,14288,14767,13909,13529
154,4508,5663,5435,13686,5362,5697,11877,5395,5791,4416
155,14803,14767,12093,13686,14288,14168,14185,13748,13461,13676
156,4732,4853,5619,5295,5197,5146,5559,7001,5002,6712
157,3780,5477,5197,5820,6897,5443,14066,5696,4577,9942
158,12513,13711,14185,12683,14151,13506,13529,14040,12821,12546
159,10741,11643,14498,12274,13323,9162,12138,14604,7719,10687
160,8843,12036,11162,12274,9988,10589,11768,12286,10918,12903
161,8843,13312,12036,12274,13686,11162,11911,11365,8879,8930
162,13678,14888,14767,13384,13909,13104,14158,14288,14136,13744
163,14131,13461,13033,13577,14158,12274,14263,14928,13529,12903
164,13570,13686,14646,14888,14498,13104,13385,14278,14777,14767
165,8843,12036,11768,8067,11162,12274,6998,11018,13312,10918
166,14695,14115,13744,4258,11629,8641,12724,13779,3549,9773
167,14546,13775,11946,14767,13748,14612,14185,14206,14640,14706
168,13678,13748,14888,13384,13529,13909,14767,14185,13577,14288
169,8843,11162,12036,11916,13312,13439,12286,13563,11138,10836
170,14890,14288,13787,14258,13676,13104,12985,14158,12819,13674
171,3619,4683,6087,5696,6067,4853,5441,4557,5352,4719
172,7196,11577,10773,10848,10836,12274,8799,10160,9671,12956
173,8205,9828,7427,6796,10160,12978,7581,13744,14410,14617
174,13698,13748,13566,14347,13779,14314,13577,13676,14158,14772
175,3619,4683,6087,5696,6067,4853,5441,4557,5352,4719
176,13509,13032,13686,13269,13012,14140,13671,14665,13461,13116
177,13649,13461,14888,14612,13104,13385,14498,14604,14446,13529
178,8441,10174,9632,10748,13686,9286,11522,12059,8814,10848
179,7871,6998,12273,13072,7742,9072,12232,11060,5696,8514
180,8546,10469,11162,9286,10113,10366,10687,9988,11365,10068
181,13175,14498,14604,13566,7712,6161,13744,9988,7574,14446
182,3619,4683,6087,5696,6067,4853,5441,4557,5352,4719
183,7535,9988,9286,7582,11522,10113,11162,8809,13173,9185
184,10567,12274,12716,10836,10068,12273,10848,10115,11036,12232
185,5697,6131,5577,6840,8726,8983,6872,6672,10848,6088
186,11854,5395,14213,11629,5288,6309,11946,6176,13043,9264
187,12948,13686,10773,13748,14767,14186,14793,14170,14498,14213
188,11972,12093,13180,13506,13674,12546,13686,13748,13119,13577
189,8843,12036,11768,12274,13686,8067,10918,12065,11162,8514
190,13005,13676,14608,13779,14288,14347,14772,14454,13012,14466
191,11365,12138,13529,13571,13288,14136,13686,12662,14258,13485
192,13207,14158,14767,14151,13461,13506,12900,12727,12877,13429
193,5903,10068,7353,10584,6480,10848,11658,6516,12274,9675
194,11611,9988,13309,12138,11396,13882,11643,12716,13033,13104
195,5742,6998,7488,6796,7216,9159,10848,8799,5982,12232
196,13711,13577,13748,14040,13909,13359,14185,14288,14283,14888
197,12429,13312,14140,14158,13686,14665,13529,13461,13012,13331
198,2489,4333,3259,3968,3433,4301,2286,2673,4099,3923
199,7468,8879,10848,10174,7754,11658,10160,11350,10115,9672
200,13649,13461,14612,14888,13529,14498,13686,14767,13858,14604
201,9441,11018,12460,12036,14021,8799,11582,14767,10687,13012
202,5742,6796,6998,7488,7216,10848,11574,12232,8799,9159
203,6668,13028,10687,7535,11522,9686,12036,11350,10068,10115
204,4838,6998,6043,5179,6297,4965,5072,4812,5103,10262
205,8546,11162,10469,9286,10113,10366,10687,10068,9988,10607
206,5436,11874,12901,8439,12274,12122,8214,6345,12569,11312
207,13779,13770,12172,13577,12562,12903,12591,14248,12821,12274
208,5158,6131,6681,7299,6518,6998,10848,6710,5821,6840
209,14637,14928,14581,14580,14158,13485,14508,14313,14665,14668
210,13954,13779,6796,14175,3259,11454,10312,9698,14185,6711
211,5541,7582,6668,6161,5504,7535,6789,8546,14498,6034
212,11592,13686,14767,14498,14023,13748,14612,12232,12546,13077
213,11643,12138,10068,12985,9286,13312,13461,12274,11018,11768
214,5786,10773,14019,9541,5825,12138,5441,8983,6672,6161
215,6796,10312,13954,3259,13779,9698,6711,13748,10562,12232
216,10567,12274,10836,12716,12273,12232,8597,10068,10848,10115
217,13310,14158,14767,14258,13506,13577,12727,11912,12689,14150
218,14928,14767,14158,14580,14784,14665,13335,14612,13777,14104
219,14500,14767,12093,13461,13686,14668,14665,14928,14313,13187
220,6215,6865,11350,10113,10253,10882,6487,5447,6681,10160
221,8843,13686,12036,12274,11162,12232,13312,11768,8067,8774
222,13649,13461,14612,13385,14498,14604,14888,14955,13744,14767
223,14549,13649,13744,14186,14646,14665,14657,13461,14498,14580
224,13649,13461,14498,14767,13385,14612,14888,14446,13104,14604
225,13649,13461,14888,14612,13686,14498,13385,13858,13529,14767
226,8001,9235,8291,6309,14066,6711,9165,14185,11350,9857
227,13649,13461,14612,14888,13529,13686,14498,14767,13385,13858
228,13649,13461,14612,13385,14888,14498,14604,14955,13744,13104
229,5357,5441,11168,5034,8658,5791,7165,5621,11403,8978
230,6161,9286,8337,7582,13175,7535,7936,9718,6108,9988
231,13649,13461,14612,14888,13385,14498,14604,14446,13686,13529
232,13649,13461,14612,14888,14498,13686,14767,14604,13858,13529
233,12759,14288,13777,12274,13592,14791,12971,13012,14158,10836
234,13649,13461,14888,14612,13385,13686,14498,13529,14446,13858
235,13649,14612,13461,14888,13385,13104,14955,14498,14767,14604
236,11488,12138,14498,9988,11018,14158,12460,11907,12273,10068
237,13649,13461,14888,14612,14498,13686,13529,13385,13858,14604
238,9901,12093,14498,13012,10773,11187,12366,10848,12274,10111
239,12662,14140,13686,13335,12284,13529,13893,13506,13570,13312
240,13109,14928,13506,13461,14185,14093,14288,13746,14580,13346
241,13649,13461,14604,14955,14446,13385,14498,14612,13529,14066
242,13649,13385,14888,14498,13461,12757,13529,14185,14955,14604
243,13637,14185,13779,14066,14347,13566,13748,14206,13676,14888
244,13649,13461,14498,14446,14612,13529,14604,14888,13858,13686
245,12723,14869,12093,14316,12927,12301,14104,10621,9512,12697
246,12546,12093,13529,13686,14288,13787,14234,13812,13748,13119
247,12254,11044,12034,13292,3549,13507,12290,13251,13832,12104
248,9163,9841,12566,8556,7920,9942,12138,11634,10370,11113
249,12297,14605,14690,14066,13461,14574,13807,14491,14729,14542
250,13649,13461,14888,14612,13686,14498,13385,13858,13529,14767
251,9070,11904,11942,11658,10520,13835,10815,11018,12274,10601
252,10094,12645,13748,12232,10312,11312,8505,13819,12274,10562
253,6668,10068,7356,7535,10366,13028,10115,12032,9686,10687
254,12390,12188,9483,6856,12138,11883,11403,11060,12864,12325
255,12865,13779,13526,12569,12938,13748,14347,12591,13566,11373
256,13515,13779,14580,14066,14640,13807,13676,14665,14206,13981
257,5308,6235,6711,7196,8516,6516,5706,7582,6796,5589
258,5019,7742,9286,5794,6681,4883,7582,6143,5911,7135
259,9471,11365,7811,12620,10510,10146,8516,11488,11162,8546
260,13369,14288,14767,14185,14888,14524,13748,13359,14903,13385
261,13090,14675,13461,13556,13577,13676,14580,14888,14066,14908
262,13342,13346,14767,9132,13686,14288,12639,13116,14885,14580
263,13506,13346,14767,14158,13577,13674,13269,13787,13119,13154
264,2801,5352,4004,4348,3433,5288,4819,5696,4140,4890
265,5007,6998,7587,5800,10918,10115,3923,9286,13807,6705
266,10621,12138,9988,10687,12547,11365,12374,11522,12274,10773
267,13072,14767,13748,13577,14158,12093,14170,13543,13736,14665
268,4231,6309,5395,9012,5254,6670,10280,4265,3732,8737
269,9210,14446,6653,9263,9476,11018,14019,14561,9512,11916
270,12742,9194,11634,14446,10687,14066,10589,13033,10209,14158
271,8337,9286,12274,10687,7810,14158,13028,13744,14767,9531
272,13678,13748,14767,14888,13384,14040,14288,13529,13909,14136
273,4985,4819,7582,5145,4855,9969,9988,6714,3761,10589
274,521,14882,1915,155,10882,10115,14049,1643,1,14976
275,12616,14767,13359,13346,13506,13779,14151,12942,13418,13410
276,9286,12214,9988,14498,12083,10696,12716,13686,11913,11332
277,12188,14316,12138,12738,14104,13383,14976,13335,13518,12864
278,11304,10924,4600,13744,12093,13687,13748,13686,13459,12877
279,8048,13686,9286,12645,10696,12232,11768,10461,11060,12274
280,7135,8799,11080,9286,10895,12877,14066,12588,8034,12036
281,14928,14767,14158,14104,14612,14784,13777,13811,14580,12093
282,4757,5227,7916,4658,14608,5563,6430,6743,8983,6998
283,13417,14767,14158,14258,13461,13748,14665,14643,14640,13577
284,13417,14767,14158,14258,13748,13461,14643,14665,14617,14605
285,3247,5373,6008,5395,5617,4087,8953,6161,5515,5272
286,9331,10902,8676,10456,11592,11577,10687,10773,9315,8799
287,2870,5534,4536,7137,4742,4305,6307,4021,6131,3698
288,5357,5441,11168,5034,8658,5791,7165,5621,11403,8978
289,12985,14288,14767,14158,14711,13787,12955,14151,14258,12232
290,13417,14767,14158,14258,14169,13461,13748,13577,14665,14643
291,10687,11522,9988,12955,14158,13686,11365,12138,13787,14288
292,13417,14767,14258,14158,13461,13748,14665,14640,14643,14617
293,12702,14767,14288,13777,14895,14283,13779,14185,13792,13748
294,7871,6998,12273,13072,7742,9072,12232,9238,6710,11060
295,10476,14158,8000,12978,2261,7956,5441,13779,9773,11018
296,12662,14140,13686,13312,13335,13506,9988,14087,13118,13529
297,9822,14158,10687,14928,13028,11907,10146,12727,12538,13312
298,14346,14767,14158,14580,13577,14524,13779,12093,14542,14169
299,11634,10589,14066,13484,13956,10068,12287,9988,13599,12566
300,11874,12942,13012,12232,12274,14288,12546,14496,13748,12817
301,10115,10836,13312,12036,13686,12716,10687,10068,9942,10066
302,3005,3587,3259,2636,12274,8135,4784,3849,2809,3692
303,3005,3587,2636,3259,12274,4784,8135,3849,3692,9286
304,6208,12274,8441,12956,11168,9675,7474,7810,11577,10848
305,11345,12232,13290,9988,12588,11350,11942,13956,13385,12273
306,6758,8799,6161,6998,12036,10023,7847,11883,7165,8440
307,14160,14288,14888,14158,12817,14347,13369,9286,14498,12922
308,13218,14158,14767,13777,13428,14498,12889,13292,13221,12557
309,4065,4785,4720,6067,4530,4607,5689,4321,10576,6114
310,14203,14767,14104,14888,13385,14928,8069,13461,14793,12093
311,9286,9988,14498,11522,11911,12172,11904,10068,11018,11643
312,7347,10882,13312,9857,10933,7165,11187,10456,10584,12078
313,11226,14288,13746,12538,12537,12274,14158,12877,9286,11449
314,6196,8308,9286,12083,6710,7810,11874,7343,8004,14938
315,6161,14498,13175,7582,9286,7810,8337,6108,7535,7936
316,12956,14767,14888,13385,14169,14040,14150,12093,13777,13384
317,6161,7810,13175,9286,8337,7582,7742,7936,6108,7535
318,6494,10815,13676,8505,14562,11654,8399,10854,12546,6016
319,11488,14498,12138,13065,13385,12563,13487,12591,13686,9286
320,6161,14498,13175,7582,9286,7810,8337,6108,7535,7936
321,13065,14278,13385,13909,14888,14288,13748,13777,14895,13288
322,13878,14498,13812,13686,14028,14052,13025,14136,11638,14777
323,12549,12548,13269,11592,13686,12782,13506,13550,14767,13577
324,7163,14316,14066,12236,14976,12081,5840,14765,13177,12044
325,6087,9988,10068,11638,7847,11522,9286,10115,6485,10848
326,13425,14976,13807,14066,14316,13586,14440,12301,14640,14104
327,12056,12138,12275,9988,13349,12547,13960,12662,14608,13570
328,10146,13835,12460,11907,11018,10601,13385,12059,12018,9051
329,6813,12546,12067,7810,6670,11976,7818,12122,10023,12274
330,9714,14783,12093,13461,14612,14066,12044,14785,14440,13590
331,14498,14185,13686,13779,14604,13292,14706,14990,14767,12093
332,6240,6998,7535,6368,5286,5441,5696,6937,10068,6088
333,6161,8337,7582,7535,9286,7936,6108,9718,11018,7705
334,5357,5441,5034,8658,6998,11168,7165,5375,5621,5288
335,6161,7936,6195,14498,8337,6108,7582,9286,13175,7742
336,9569,9286,9988,13331,9704,7582,14498,9476,9235,9597
337,12776,13566,14066,13461,11634,14608,13033,12727,13005,13484
338,10836,10068,12460,9988,11611,13312,12716,12274,9286,12759
339,6161,14498,13175,7582,9286,7810,8337,6108,7535,7936
340,8957,14446,13288,9476,13686,14066,7617,9194,10687,13461
341,13521,14066,14446,14882,14316,14976,14564,13566,14675,13103
342,12953,14767,14498,13748,13777,13335,14185,13529,14158,13592
343,11043,13269,12274,10160,13686,12538,13506,13152,12883,10773
344,12612,12686,13850,12236,13012,14571,13779,12581,14793,11454
345,11706,14158,13506,14767,10146,13577,13686,13012,13346,13028
346,6318,9483,10370,13291,10621,14446,10115,12487,10160,8365
347,12051,13180,12274,12232,13909,12513,14498,13176,13292,12885
348,11817,11768,14928,13565,13005,14612,14288,12922,10836,12460
349,6668,10366,7535,9247,10068,9686,10687,13028,10115,8546
350,13183,14158,13461,13577,13012,13686,12955,13292,13744,14542
351,3653,8314,6022,5880,5441,5071,7617,8030,8269,7369
352,4959,4785,12108,5769,7165,5395,6712,6088,6203,6005
353,1048,7075,3846,3629,6998,1242,4321,1230,4333,3179
354,11226,14288,13746,12537,12538,12274,12877,14158,11449,12817
355,12711,13779,14066,13530,14185,13118,13533,13543,13566,14347
356,11154,8799,12232,11350,14158,14066,13312,13107,12985,12819
357,10198,12629,13782,10589,14066,12709,11634,12776,12204,14155
358,8076,13537,10566,14316,12819,13526,14251,12352,11168,8799
359,13000,14288,14498,13678,13292,13695,14499,13005,14347,14150
360,9878,11883,10092,11596,10312,12877,13686,10271,12535,11810
361,11198,13686,11162,14767,11522,13028,12544,12138,13812,13819
362,4321,4785,5441,6161,7582,4581,6067,5085,4530,5696
363,13156,13461,14158,13012,14498,14245,13346,13579,13698,13556
364,5441,10068,7165,8546,9988,10687,6998,7347,10836,6672
365,11828,10918,12877,11082,8235,10081,13686,8597,13196,10566
366,13385,14767,14158,14888,13835,14928,14612,14040,14465,14245
367,1048,7075,3846,3629,6998,1242,4321,1230,4333,3179
368,1048,7075,3846,3629,6998,1242,4321,1230,4333,3179
369,10461,11907,10687,12138,10601,10918,12274,13312,12294,10836
370,7582,9988,7535,9235,8546,11162,9471,12776,9286,9569
371,1048,7075,3846,3629,6998,1242,4321,1230,4333,3179
372,13417,14767,14258,13461,14158,14665,14640,13748,14206,14643
373,11488,14498,12138,11018,9988,12273,13385,13487,11907,14158
374,3692,4321,3622,10364,8546,4126,9286,4577,5670,4134
375,11819,9286,12716,13557,11345,12588,12273,12655,6733,13012
376,3043,2283,4651,7165,5441,4305,5002,3330,5710,3848
377,1048,7075,3846,3629,6998,1242,4321,1230,4333,3179
378,12583,14876,13807,14066,13033,10115,14446,13518,12138,13299
379,6344,6998,9551,10624,7582,9355,7974,9165,14066,6190
380,1048,7075,3846,3629,6998,1242,4321,1230,4333,3179
381,12953,14767,13748,13335,14498,13529,12889,13777,14158,14185
382,5742,6998,7488,9159,6796,6030,6307,6345,8799,6778
383,8879,14402,11522,11287,10115,11162,9701,11350,8799,9942
384,14928,14767,14158,14612,14784,14104,14580,12093,13777,14665
385,13331,13779,14185,14066,14665,14498,13529,14151,13748,13592
386,10312,13779,13954,6796,13748,6711,14185,13956,12232,3259
387,8379,10429,12122,8552,11851,9190,12274,8676,10160,6518
388,12880,12274,12817,13401,13748,13437,3502,13106,13687,14347
389,13388,14125,14767,13346,13603,13461,13828,14220,14509,14895
390,13335,13748,14185,14665,14347,13135,14040,14379,14580,13676
391,12712,13312,12727,14158,13686,13577,13461,13506,13288,13787
392,12990,12939,13012,14158,14767,13835,14288,13674,13811,13556
393,11143,12236,13599,12154,9988,13676,13484,13956,14498,13630
394,5782,8915,7165,10848,5601,14976,7485,6235,7582,14302
395,6998,8799,8985,10918,7871,9139,12065,7830,11768,8067
396,7468,8879,10115,9672,10848,11658,9316,7754,11350,11883
397,1945,3214,4282,5354,2881,5543,4333,4683,4694,4321
398,14928,14767,14158,14612,14784,14104,14580,14665,13777,12093
399,10960,6051,14234,14360,13461,6796,10312,12232,6307,13748
400,6393,10115,11350,9124,12274,10160,9551,10836,8302,12078
401,13779,11010,13974,8929,14066,14185,11985,13748,12581,13865
402,11643,12138,10068,9286,11396,11018,12273,11634,13312,14066
403,6817,7811,10469,11365,8799,10659,6450,7001,7851,8546
404,14665,13461,14066,13135,14767,14580,14612,14928,13577,14158
405,4508,5663,5435,13686,5362,5395,5697,11877,4416,5791
406,11634,10589,10068,14066,9988,13956,13599,13484,14047,12588
407,5961,7742,5809,5447,6650,8159,7599,8004,6197,7810
408,12807,14422,13518,14066,14185,14665,13003,14288,14087,14976
409,11634,10589,13484,9988,13956,14066,10068,13599,12566,12287
410,10621,12138,9988,12547,10687,12374,11365,12274,11522,10160
411,11634,10589,13956,14066,13484,10068,12287,9969,12566,11717
412,5357,5441,6998,8658,8978,5034,4855,6161,5288,7165
413,10189,9942,9235,11883,11634,12218,13586,11396,11916,11162
414,10189,9942,9235,11634,13586,11883,12218,11396,12236,12138
415,5621,6998,6124,5395,8712,5791,6937,8658,9167,6378
416,13586,13676,14185,13518,14976,13748,13890,13461,14066,14767
417,11819,13557,9286,12716,12588,11345,12273,12236,13865,13012
418,14426,13461,14440,13779,13807,13577,14767,14124,13876,14464
419,12776,13566,14066,13033,11634,14608,9988,13005,14347,10589
420,13557,14066,14976,14087,12581,12716,13309,13537,13782,14675
421,4590,6998,8473,5751,5441,5072,5375,11817,7574,4577
422,14040,14767,14665,14580,13135,13748,14185,14612,14888,13461
423,11819,9286,13557,12716,11345,12588,12273,9135,13865,9988
424,11819,13557,9286,12716,12588,11345,12236,12273,13012,13865
425,12922,14498,14158,13359,14888,14093,13577,14185,13461,14767
426,14446,14066,13461,13566,14876,13530,13577,13676,14529,14347
427,10469,14066,7927,8546,11629,8936,12552,14406,13956,10589
428,6963,11762,12207,7810,9247,10456,10174,7511,10312,11877
429,14928,14767,14158,14612,14784,14104,14580,14665,13777,12093
430,9031,12535,10146,12141,9563,8737,8159,9794,10773,10687
431,8546,11162,9286,10687,10366,9988,10068,10115,10113,12138
432,8546,10469,11162,9286,10366,10687,10113,10607,9988,8799
433,8546,10469,11162,9286,10113,10366,10607,10687,11365,9988
434,13401,14767,13346,14498,14158,13748,14151,13859,13779,13577
