user_id,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10
80,13505,14163,12645,13207,11768,14240,12780,12513,12473,12138
81,4236,5013,5777,5036,4487,2862,4045,5634,5380,13570
82,5357,7811,13315,8814,7369,7950,10066,10703,6639,12318
83,5357,7811,13315,8814,7369,10066,7950,10703,6639,8774
84,14168,12266,12826,14358,14593,12747,14704,13553,14491,14580
85,5357,7811,8814,10703,7950,10066,6368,8219,7369,8291
86,14358,13292,13553,14767,14593,12826,14168,14697,11611,12941
87,5541,7390,10066,7593,7754,10271,7594,8152,8726,7638
88,9681,6454,12807,12978,11505,12334,14591,7811,14216,13801
89,5357,7811,13315,8814,7369,10703,7950,10066,6639,12318
90,14358,14593,14168,12826,12266,14697,13553,14817,13292,13549
91,13505,14163,13876,13297,13484,14432,14742,13613,14580,14976
92,8658,12327,13315,7638,10066,12051,10366,9057,12942,11148
93,13553,14168,13292,13748,13335,14990,12922,14710,14288,14358
94,5357,7811,13315,8814,7369,7950,10066,10703,6639,12318
95,4116,3829,14759,9910,11006,5661,9372,7801,9322,7837
96,4116,3829,11006,5661,9910,7801,14759,10719,10055,6087
97,14759,14358,14697,13282,14593,13315,12702,12826,14756,13288
98,11213,12911,12374,12826,12271,12229,12922,13954,12780,13748
99,13292,13748,11213,12386,13636,12942,13579,14358,14710,12051
100,14358,14168,12864,14817,13553,14767,12826,13748,14283,13335
101,14358,13292,14697,13476,13876,13484,13553,13282,14136,12908
102,14358,13365,13553,13335,12625,14067,14168,14283,12585,13770
103,13282,13292,12908,13156,13476,14665,12826,14697,14876,14446
104,12776,13282,12826,14358,13292,14767,13748,13688,14168,14593
105,7754,13292,8887,11911,11018,7847,7811,8152,11060,10039
106,13335,13292,6889,11278,14358,13485,13636,12955,13369,12908
107,14168,14358,13335,14767,14928,12941,13686,14710,14146,12625
108,14168,14358,13335,14767,14928,12941,13686,14710,14146,12625
109,13292,14767,13649,14358,13748,12826,14277,14990,14665,14517
110,13292,14767,13649,14358,13748,12826,14990,14277,13553,14665
111,8799,7216,10773,10206,10066,13374,8554,7593,12318,8774
112,14358,14168,13335,14767,12625,14928,12460,12941,14710,13686
113,14168,14358,13335,14767,14928,12941,14710,13686,12625,14146
114,13292,12826,12405,11768,13748,14358,14710,14168,12274,12625
115,14168,14358,13335,14767,14928,12941,13686,14710,14146,12625
116,12826,13282,13292,14517,13553,12922,14067,14277,12906,14767
117,14358,14168,14710,14593,14704,13292,14756,14777,14697,13553
118,14358,14756,14704,14168,14697,14710,14593,13292,14161,13302
119,14358,14697,13678,14168,14704,12585,14877,14756,13292,14710
120,14358,14697,13678,14756,14168,14704,14877,12585,14710,13288
121,13748,13292,14767,14704,14710,12274,11656,14242,12826,14358
122,14358,14697,13678,14756,14704,14168,14877,12585,14710,13288
123,12942,14358,14283,13748,14593,13579,14710,13549,14168,13770
124,14358,14168,13553,14283,13335,13273,13674,12625,13292,12953
125,14358,14697,13678,14756,14704,14877,14168,12585,14710,13288
126,14358,14697,13678,14756,14704,14168,14877,12585,14710,13288
127,14358,14697,13678,14756,14704,14168,14877,12585,14710,13288
128,14358,14697,14168,13678,12585,14877,14704,14756,14710,13553
129,14358,14697,13678,14756,14704,14877,14168,12585,14710,13288
130,14358,14697,13678,14756,14704,14168,14877,12585,14710,13288
131,14358,14697,13678,14168,14704,14756,14877,12585,14710,13292
132,14358,14697,13678,14756,14704,14168,14877,12585,14710,13288
133,3404,10271,5071,10895,6041,5402,6212,6203,12318,8442
134,12051,12942,14358,12625,12274,10111,12569,12906,13636,12953
135,14358,14697,13678,14704,14756,14168,14877,12585,14710,13288
136,12826,13292,14710,12274,12922,12405,13120,14314,13129,13485
137,14358,12942,13292,12625,13748,14283,12172,13374,14593,14710
138,14358,14168,13553,14817,13770,12826,13292,14283,14593,14697
139,14358,14697,13678,14756,14704,14168,14877,12585,14710,13288
140,14358,14168,13292,14767,13748,13553,13156,12826,13335,12274
141,14358,13485,13876,11658,12538,13539,13335,14710,12266,12953
142,14358,14697,13678,14756,14877,14704,14168,12585,14710,13288
143,12942,7593,13129,13748,11658,12374,12274,12700,14710,13292
144,11213,11810,12138,12780,9529,6633,12645,13954,10039,12271
145,14358,14697,13678,14168,14704,14756,14877,12585,14710,13292
146,14358,14697,13678,14756,14704,14168,14877,12585,14710,13288
147,13748,14358,11213,14283,12266,13292,13553,14168,12826,12911
148,14195,12941,14710,14168,14777,14288,14684,13976,14719,13292
149,14358,14697,13553,14895,12585,14168,13876,13678,14704,13282
150,12826,13553,13282,14358,13292,12922,12625,12911,14593,12266
151,14168,14358,14697,13535,14517,14767,13777,14877,14288,14817
152,14358,14697,13678,14168,14704,14756,14877,12585,13292,14710
153,14358,14697,13678,14756,14704,14877,14168,12585,14710,13288
154,4508,4236,8441,4416,7216,5619,5286,5405,8774,6487
155,14358,14168,14756,14710,14704,14803,14288,14877,14777,12826
156,4732,6264,5402,7594,5286,5420,3782,4236,6116,4717
157,5013,3780,5405,5069,4767,4548,4410,6972,12318,6007
158,14358,13553,13292,14168,12826,14593,14710,13748,13335,14283
159,14136,10855,10741,12813,12068,12826,13055,11080,12002,11992
160,12908,12922,13748,13292,12405,13129,12513,11904,11658,12386
161,13292,12908,13748,13282,12405,14777,12776,12922,12826,13335
162,14358,14697,13678,14756,14704,14877,14168,12585,14710,13288
163,14358,14168,13292,13553,14593,12826,13282,12911,12759,12625
164,14168,14358,14704,14756,13570,14710,14767,12585,14150,13292
165,13292,12908,13748,12405,13282,12776,14777,12922,12826,13335
166,12807,7811,10656,12645,13505,13484,11417,12656,12780,13051
167,14990,13292,14580,12826,13553,14168,14358,13156,13657,12266
168,14358,13678,14697,14704,14756,14168,14877,12585,13292,14710
169,13292,12908,13748,12776,12405,14777,13282,12922,12826,8843
170,14358,14168,14704,13292,14697,14756,14593,14710,12826,13553
171,3619,5545,5965,5970,4140,7700,5762,6140,6650,5634
172,7196,10066,10773,11658,8799,8774,12569,8293,14710,10055
173,11656,13292,13505,13748,12826,12138,14556,12911,12645,12922
174,14358,13292,13553,13156,14168,12922,12826,12625,13335,12585
175,3619,5545,5965,5970,4140,7700,5762,6140,6650,5634
176,13876,13292,14767,13410,14155,12266,14990,12272,12908,12322
177,13292,14767,13649,14358,13748,12826,14277,14990,14665,14517
178,14358,13315,13292,14168,14756,14710,14493,13748,12942,14704
179,13384,12274,13292,13335,13748,14767,14040,12941,10055,13736
180,8546,12407,13205,12386,12591,14396,11522,7843,13786,12400
181,13292,12908,14590,13876,11669,14140,13484,12558,14665,13485
182,3619,5545,5965,5970,4140,7700,5762,6140,6650,5634
183,12051,12274,9441,11187,11155,12386,10066,10111,10836,10174
184,14098,14697,14358,13553,10567,14767,13292,13529,14710,13636
185,10066,5697,6212,10854,8887,8774,7593,7216,6865,7754
186,2954,12664,3516,12807,14432,10857,7344,14509,3829,13425
187,14168,14358,14767,13335,14170,12948,13129,14035,11923,12625
188,14168,14358,14767,11972,14710,14704,13292,13748,13335,14777
189,13292,12908,13748,13282,12405,14777,12776,12826,12922,13335
190,14358,13292,14168,14697,13553,14593,14710,14756,13282,12826
191,11365,12922,12625,13335,13292,14358,13156,14767,12007,12826
192,14358,14704,14593,14168,12826,13748,13708,12266,13282,13553
193,8774,8712,7754,6672,8319,7811,10206,10271,8726,7700
194,14358,11611,13292,13553,12625,13636,13940,12908,12051,13156
195,5742,7700,6088,11352,5420,10733,8712,5585,3953,10854
196,14358,13553,14710,13292,14168,12826,13748,13335,14593,14767
197,14168,14358,14593,13282,14817,12702,14697,13770,14283,14895
198,7068,2489,5541,4140,6378,3675,5970,8887,3829,5075
199,8399,7468,7638,9787,11466,7811,10066,8291,10111,9372
200,13292,14767,13649,14358,13748,12826,14277,14990,14665,14517
201,13292,9441,12908,12274,12405,11278,13940,13748,13282,12922
202,5742,7700,6088,11352,5420,10733,8712,5585,3953,10854
203,11488,13335,12386,12922,11658,13292,13748,13129,7135,10773
204,4838,10115,9286,13292,7754,7224,11352,10702,12922,8556
205,8546,12407,13205,12386,12591,14396,11522,7843,13786,12400
206,12569,8887,12051,11155,9249,10066,11909,11762,11666,11018
207,13292,12826,13410,12922,14358,12229,12266,13156,13876,13553
208,5158,7638,8399,8554,8887,7176,4717,8152,7843,8799
209,13292,12826,14637,13553,14168,14358,14990,13530,14704,13748
210,7811,14163,10656,13505,11018,11911,13207,11810,11462,13292
211,5541,7390,10066,7594,7593,7754,7638,9044,10271,8726
212,11592,14358,13335,14710,13292,13553,14168,13129,12007,13748
213,14358,14168,14593,13282,13292,14767,14283,12826,14697,14710
214,5786,8454,7700,12318,12639,8774,12973,12738,8201,13570
215,8887,12645,11810,12780,7811,12138,10039,10656,13292,13120
216,14697,14098,14358,13553,10567,13292,14767,13529,14710,14168
217,14358,13748,13292,14710,13335,12625,14168,13553,13129,13156
218,14358,14168,13335,14767,12625,14928,12460,12538,14710,13686
219,14358,14168,13292,14697,14665,13156,14990,12826,14704,13553
220,12051,9044,9072,7638,6215,10066,12942,11909,12274,7742
221,13292,12908,13748,12405,13282,14777,12776,12826,12922,13335
222,13649,13292,14767,14358,13748,12826,14277,14990,14517,14665
223,14549,13748,13292,14767,14288,12266,13107,13987,13553,14665
224,13292,14767,13649,14358,13748,12826,14277,13553,14990,14665
225,13292,14767,13649,14358,13748,12826,14277,14990,14517,14665
226,13748,14358,13129,11851,11658,13282,13485,12386,13335,12776
227,13292,14767,14358,13649,13748,12826,14517,14277,14990,13553
228,13649,13292,14767,14358,13748,12826,14277,14990,14517,13282
229,5357,7811,13315,8814,7369,7950,10066,10703,6639,12318
230,6161,7638,8726,9044,10066,12908,13292,12274,12410,7754
231,13292,14767,13649,14358,13748,12826,14277,14990,14517,14665
232,13292,14767,13649,14358,13748,12826,14277,14990,14517,13282
233,12759,14168,13292,14358,14704,14146,14767,12266,14812,14895
234,13292,14767,13649,14358,13748,12826,14277,14990,14665,14517
235,13292,14767,13649,14358,13748,12826,14277,14990,14517,14665
236,13335,13292,12274,12625,11488,12922,14358,13129,11278,14168
237,13292,14767,14358,13649,13748,12826,13282,14517,13553,14665
238,9901,13876,14358,13156,11669,13135,12327,14697,14347,13550
239,14168,14358,14593,12585,12662,14710,14127,13315,13282,12826
240,13292,12405,12826,13109,13156,14777,12922,12366,12274,14593
241,13292,14767,13649,14358,12826,13748,13282,14277,14136,12908
242,13292,13649,14767,14358,13748,12826,14277,14990,13553,14517
243,14358,14168,13292,13748,12826,14593,14767,13335,12585,13156
244,13292,14767,13649,14358,13748,12826,14277,14990,14517,14665
245,12702,13282,14697,13288,12479,12723,14358,13292,13577,12780
246,14358,14593,14168,13292,12546,14697,14767,13553,14710,12826
247,12254,12780,13484,12513,12555,12036,13292,11656,13748,11646
248,9681,14066,9163,10589,14067,11998,13649,7103,11454,10774
249,13282,14358,12297,14168,14886,14464,14314,13668,14103,14876
250,13292,14767,13649,14358,13748,12826,14277,14990,14517,14665
251,12229,12625,12922,14358,13553,12051,13129,13940,13530,11644
252,14358,12585,13282,14168,10094,12051,14496,12711,13129,13315
253,12386,11488,13335,11658,12922,8399,13129,10066,13748,8726
254,14923,13282,12922,14242,12390,11998,13077,13798,14446,11646
255,13292,14358,13748,12865,12007,13553,12274,13876,13129,14710
256,12826,13553,14580,14358,13973,13292,14697,13484,14976,14990
257,10066,10854,12274,8887,10271,10557,7390,7638,7594,7742
258,5019,8887,8774,10848,7845,9012,11656,13310,6119,4717
259,12908,12657,13636,13156,14446,12058,13282,9471,13292,11646
260,14358,14697,14168,13292,13553,14593,12826,14710,14767,13282
261,13090,14168,12826,13292,12266,14990,12780,14491,14580,14358
262,13292,13484,11656,14098,12780,12489,12908,13553,13876,12513
263,14358,14168,13748,14710,13292,14593,13315,12826,14704,13335
264,4767,4907,5420,2801,4717,5777,3782,3941,4045,5069
265,7754,5007,11352,13292,12922,12405,11655,12547,8991,12908
266,13292,13282,13748,14358,14767,12826,12405,13553,12908,13351
267,14358,14168,14283,13072,13770,14593,14710,14817,14288,12585
268,8887,7811,8430,8067,5252,7754,6473,6377,8774,6672
269,14358,13282,13292,11998,14697,13636,13476,14499,14480,14665
270,13292,13156,14876,12826,13282,14665,12908,13349,12742,13688
271,10773,13485,11658,11634,12625,13282,12569,11656,8799,13748
272,14358,14697,13678,14756,14704,14168,14877,12585,14710,13288
273,4985,4819,4726,6195,7365,5334,6241,9356,5042,5741
274,1,4893,14882,155,4134,3478,8697,5099,4466,2721
275,12616,14358,14704,14168,14756,14697,13288,13292,13535,14150
276,13292,14710,14358,13156,12051,13335,14767,12172,12585,9286
277,12188,13282,12908,14976,14697,14136,12799,14067,14406,13292
278,14697,14358,12702,14593,13485,12826,13292,13288,13282,14710
279,13748,13292,11213,12274,13129,12942,12051,13326,11155,14358
280,14358,14710,13315,14055,7135,14593,13553,13282,13688,14288
281,14168,14358,13335,14767,14928,12941,12625,14710,13686,14146
282,4757,7754,13292,14195,13077,9044,14251,6161,12405,13335
283,14358,14168,14704,12266,14697,14593,12826,14877,13292,14756
284,14358,14168,14704,12266,12826,14697,14593,13292,14767,14877
285,3247,4259,10174,6789,12915,7936,7102,7369,5405,8019
286,14358,13636,13485,13876,13129,9044,12513,13410,10773,12489
287,2870,4747,4358,4537,4767,6641,5619,5405,5434,3623
288,5357,7811,13315,8814,7369,7950,10066,10703,6639,12318
289,14358,14168,14704,12985,13335,14710,12266,12625,13748,13292
290,14358,14168,14593,12826,14704,12266,14283,13553,13549,13292
291,14358,14593,13292,14710,14168,13282,14777,13553,12826,13748
292,14358,14168,14704,12266,14697,14593,12826,14877,13292,14756
293,14358,12702,14168,14697,14593,12826,13292,14767,13282,14704
294,13384,12274,13292,13335,13748,14767,14040,12941,14168,10055
295,13292,13748,11656,14428,13686,11933,12826,12938,10601,12547
296,14168,14358,12585,14593,12662,14710,14127,13315,13282,12826
297,12051,9822,12625,12922,12942,11213,12274,12513,11278,11572
298,14358,14704,14168,13292,12826,14593,13708,13674,13876,13819
299,13282,14593,12826,11634,14358,13668,13292,12908,14697,12776
300,14358,13292,13748,14168,14710,14593,12826,13553,12274,12942
301,13292,13156,14358,12625,12922,13335,13636,13748,13553,13129
302,8774,8135,8152,4943,6140,4333,5238,6087,4738,5689
303,8774,8135,8152,4943,6140,5238,6087,4333,5634,6650
304,6208,12051,9142,8774,11312,10055,13748,12569,12143,10173
305,13292,13748,12922,12942,14358,12051,13553,13530,13156,12911
306,11646,13282,13714,12386,9419,6758,13889,12908,11998,10719
307,14160,14358,14756,14168,14877,14710,13748,12826,14288,14283
308,14358,14168,14697,13553,12826,14593,14877,14704,13292,12585
309,4065,6672,12776,5689,8019,9044,5386,5881,4600,6739
310,14358,14168,13292,13553,13539,14710,12405,14593,14777,13282
311,13292,13156,12051,14710,14358,12172,13335,9286,10111,12922
312,13292,13748,13282,12922,12405,12776,11904,10773,13129,12143
313,14358,14767,14168,14697,14665,13282,12702,13292,12585,14242
314,12051,12942,12569,12274,11909,12172,7638,11159,12386,10066
315,6161,7638,8726,13292,12908,12410,9044,12274,11646,10066
316,14168,14358,12956,13748,14710,13335,13292,12266,12585,12826
317,6161,7638,8726,13292,12908,12274,9044,12410,10066,11646
318,12051,11213,8135,11597,12327,12625,13410,13636,10111,11278
319,13335,11488,12922,13292,12625,13129,14358,12274,14168,11278
320,6161,7638,8726,13292,12908,12410,9044,12274,11646,10066
321,14358,13292,12585,13065,13553,12625,12266,14168,13748,14283
322,13878,13292,14777,12842,12941,12007,13553,14710,14358,13335
323,13335,12922,13292,12007,12955,13636,11592,11278,13156,13876
324,7163,13668,13425,12738,9681,11454,11998,14067,14066,13145
325,6087,8399,12051,7638,7742,9142,12274,8019,12922,9372
326,13425,13169,14067,14432,12807,14976,12922,12268,13297,13156
327,13748,12826,13292,13282,14358,13484,14697,13553,13349,12056
328,14358,14168,12274,14710,13292,14593,10146,11278,12625,12460
329,13553,14710,12405,13292,12274,12374,11352,12941,12048,12459
330,14591,14976,12807,14432,12664,14202,14098,13297,13657,14446
331,13292,14777,14168,14358,14767,13553,14710,14498,12405,14146
332,12274,13292,11646,12318,14767,12405,12007,12922,11352,11162
333,6161,7638,8726,9044,10066,12908,12274,11646,12410,13292
334,5357,7811,8814,13315,7369,7950,10066,10703,6639,12318
335,6161,7638,8726,9044,10066,12410,12908,11646,13292,12274
336,9569,13156,14976,14446,11851,13282,13668,13798,12922,12776
337,12776,13282,12826,14358,13292,12922,14767,13688,13748,14593
338,14358,13292,12051,14168,12625,12942,14593,12274,10836,13553
339,6161,7638,8726,13292,12908,12410,9044,12274,11646,10066
340,12826,13746,14242,14697,14168,14767,13553,14923,14358,12922
341,14098,14432,14591,14066,13292,13521,14767,14517,12776,14067
342,14168,14358,12953,14593,12266,13553,12585,14283,13292,14710
343,14358,12702,12942,14168,14593,13384,13940,14767,13819,13292
344,12807,12780,13505,13251,12908,12612,14163,13292,12891,13484
345,14358,14168,13282,12585,14697,12942,13315,13288,12953,14710
346,12908,12813,13882,12405,13292,10589,14627,12922,14321,13251
347,12051,14358,12625,12274,14168,13940,12942,12826,13549,14593
348,11817,14710,12776,14168,14718,14358,14675,14668,14665,13282
349,11488,12386,13335,12922,11658,13292,13748,8399,13129,7135
350,13553,13292,14358,14168,11213,12911,13156,13335,14895,14710
351,5099,6098,6087,8094,5896,4812,4259,6282,3653,5897
352,4959,10066,12274,14646,13011,13858,6997,12762,7638,14160
353,1048,4747,2831,6161,3588,4557,4717,3259,5352,7135
354,14358,14767,14168,14697,14665,13282,12702,13292,12585,14242
355,14358,14168,12711,14593,12826,13553,14817,14283,14704,13282
356,14168,14358,13550,12625,13940,8799,14665,12662,12922,12153
357,10198,13282,12908,11998,14242,11669,13748,14923,14277,13668
358,14240,14169,10711,10362,13310,12922,12626,8774,11911,14314
359,14168,14665,13349,14877,13292,14499,14358,14710,14777,14756
360,9878,7638,13858,10066,11159,11155,10366,10174,7390,11352
361,12051,12274,13292,12922,11198,13748,13636,14710,12826,12625
362,4321,7700,9165,8774,6114,8019,8712,7950,10271,8554
363,13156,13292,14358,12826,12922,12657,14697,13748,12625,13282
364,5441,8799,7843,12386,8712,7837,7638,6965,7390,8399
365,14163,13876,13292,12780,13748,13484,12479,13120,12008,11911
366,14168,14358,14704,13292,14777,14710,14756,12941,13686,13748
367,1048,4747,2831,6161,3588,4557,4717,3259,5352,7135
368,1048,4747,2831,6161,3588,4557,4717,3259,5352,7135
369,12826,13748,13292,12922,12274,10461,14767,13129,12366,12007
370,13282,14358,13292,10773,13688,13550,12711,13156,12274,12138
371,1048,4747,2831,6161,3588,4557,4717,3259,5352,7135
372,14358,14168,14704,12266,14697,14593,12826,14877,13292,14767
373,13335,14358,13292,11488,14168,13129,12625,12274,12922,13748
374,3692,5948,5689,5375,4819,5971,6114,5232,5179,4321
375,12908,12922,13636,13292,14067,14358,13553,14767,13335,12625
376,5777,3043,6396,4767,5610,4717,5013,8219,5661,6634
377,1048,4747,2831,6161,3588,4557,4717,3259,5352,7135
378,12583,14876,13782,14665,14358,12826,12655,13299,14976,14067
379,6344,11998,11113,7205,12655,14316,14066,9044,11675,11646
380,1048,4747,2831,6161,3588,4557,4717,3259,5352,7135
381,14358,14168,12953,14593,13553,13292,12266,14283,14697,12585
382,5742,6088,7700,11352,8712,9071,5420,10733,10854,5585
383,12942,8879,11658,13053,13315,12386,13688,10773,13748,12143
384,14168,14358,13335,14767,14928,12941,13686,14710,12625,14146
385,14358,14168,13331,12826,14877,14756,14704,13349,13748,13292
386,12645,10656,12780,13505,13954,13207,13292,13309,14163,12138
387,8379,8430,9190,11851,8399,9508,8983,8799,6515,9279
388,12274,12826,12405,11213,13292,13129,13335,13410,13553,12911
389,13388,7135,13005,13077,4906,10773,14136,13292,12908,12322
390,13335,14358,13553,14168,13292,14710,12625,13748,14767,12266
391,14358,14593,13292,12922,12826,12712,12625,14168,13156,12266
392,14777,14710,12990,14524,12826,13553,12479,14288,14877,12266
393,12908,11143,13553,12891,12244,12922,13282,12799,12906,13292
394,10366,5782,8319,8726,11466,7811,13315,7638,10054,10074
395,6998,12410,12386,7608,8879,10160,10173,12922,10115,12051
396,8399,7468,7638,11466,9787,7811,10111,8291,11477,10066
397,1945,4557,4134,4717,5420,6161,5248,5539,8991,7390
398,14168,14358,13335,14767,14928,12941,13686,14710,14146,12625
399,10960,14247,11656,8887,14322,13292,11646,12541,14777,13484
400,9044,6393,11675,13485,12386,10719,11535,13129,11646,10173
401,12138,12002,13292,12922,12911,13484,12625,12645,13505,13297
402,14358,14168,14593,13553,13292,14283,14710,13282,13748,12625
403,14288,14710,13748,8774,13269,13011,11656,12826,12836,12405
404,14358,14168,14665,12826,13292,14593,13688,14288,13748,14710
405,4508,5286,7216,5619,8887,8441,5405,8252,4236,6692
406,13282,14593,14358,12826,13292,11634,12908,13156,13553,13688
407,7638,8774,10066,10773,10848,10206,8399,12274,12569,11018
408,12807,12780,14446,14976,13282,14098,14697,12776,13292,13484
409,13282,11634,14358,14593,13292,12826,12908,13668,13156,10589
410,13292,13282,13748,14358,14767,12826,13553,12405,12908,13351
411,13282,11634,12908,14358,13292,14593,13156,12826,13668,13636
412,5357,7811,8814,10703,13315,7369,7950,10066,6368,6639
413,12908,12405,10189,11634,13282,13292,11646,11851,11658,12218
414,12908,13282,12405,12776,10189,13292,11646,13668,12891,14710
415,5621,6584,10173,12274,7843,6087,8712,11535,7594,8658
416,13586,13292,14168,12405,12908,13156,13335,14710,12826,12266
417,14767,13292,14277,12908,14067,12776,14358,13553,13636,12826
418,13484,13876,13292,13156,14242,14697,14895,13476,14358,14704
419,12776,13282,12826,14358,13748,13292,14593,12922,13688,14277
420,11454,14067,12908,14066,11998,14446,13292,14976,13557,14404
421,4590,5999,6131,8774,12776,8676,6087,4968,5689,6393
422,14358,14168,14040,13292,12826,13553,12585,14593,14697,14283
423,12908,13292,14767,14067,14277,13553,12776,14358,13636,12922
424,12908,14067,14767,13636,14277,12922,13292,12655,12776,14358
425,12922,14358,13292,13553,13748,14767,12826,13335,13282,12776
426,14446,14976,13156,13292,12908,12922,14067,14358,13553,14586
427,10469,12583,11113,9681,12655,14107,14136,11955,13671,14406
428,6963,12799,11851,10719,12711,14136,11018,12572,12228,7638
429,14168,14358,13335,14767,14928,12941,13686,14710,12625,14146
430,14358,13374,13315,12942,14593,13876,13539,10773,13292,11658
431,8546,7843,11675,12591,12386,7135,9071,13786,11522,10719
432,8546,12407,13205,12386,12591,14396,11522,7843,13786,12400
433,8546,12407,13205,12386,12591,14396,11522,13786,7843,12400
434,14358,14288,14697,14877,12702,13384,14283,13770,14704,13819
